# generated on 2025-09-02 19:11:39.042695736 UTC with Config {startDate = 2021-08-01 00:00:00 UTC, endDate = 2025-08-01 00:00:00 UTC}
githubId,githubUsername,commits,merges
39094199,gwennlbh,14,0
39096810,equirosa,59,0
39115,bittersweet,1,0
3911651,aurecchia,1,0
39134647,oliver-koss,4,0
3913977,Mrmaxmeier,16,0
3914641,jsz4n,2,0
39151688,VSinerva,4,0
3915595,fairct,3,0
391919,oxij,32,0
39216756,Zhaith-Izaliel,1,0
39218853,InfinityGhost,3,0
39222099,SnVIZQ,1,0
39232833,Pyxels,5,0
39234676,lynatic1337,2,0
39247043,davidgmbb,1,0
392720,jonafato,1,0
39289951,cjbayliss,1,0
3930119,holzingk,4,0
393108,ztzg,6,0
39320683,nickgerace,8,0
39322938,marillindie,1,0
39337152,narang99,2,0
3935032,CedricFinance,3,0
39352252,marnas,2,0
3935691,mucaho,1,0
393902,andreyk0,2,0
39405421,TheKostins,1,0
394089,cig0,9,0
3941583,jpalharini,1,0
39434424,jumper149,1,0
39443983,Onyad,2,0
3945538,Krutonium,1,0
39456023,zestsystem,5,0
39460066,yboettcher,2,0
39479354,katrinafyi,15,0
3948275,illustris,141,0
39526136,Septias,2,0
3953239,maisem,1,0
39555268,victorbnl,1,0
39567,axman6,1,0
395821,rht,3,0
3958212,scalavision,3,0
39594914,Aman9das,3,0
395974,reedriley,18,0
3962174,EtienneBruines,6,0
39622904,tuxiqae,5,0
3962409,SebRut,3,0
396351,vroad,1,0
3964494,livnev,2,0
39648069,gpl,4,0
39650930,totoroot,81,0
39656359,zolodev,1,0
39668077,Ciflire,4,0
3967312,jocelynthode,18,0
39673849,SuperKenVery,1,0
39737157,mped-oticon,1,0
39786,mmolhoek,2,0
39825,dominikh,11,0
3984794,cigrainger,4,0
39852038,onur-ozkan,2,0
398575,danc86,62,0
3987560,dblsaiko,56,0
39882583,k4leg,5,0
39891735,atimofeev,1,0
39901664,szcharlesji,1,0
39903,jbg,1,0
39909293,ddelabru,8,0
399312,dywedir,29,131
39949,jasonrm,2,0
39950,sciyoshi,1,0
399535,nh2,118,117
3996019,savyajha,70,0
39981869,michalbiesek,2,0
40013212,Ch1keen,9,0
4003429,nta,2,0
40049608,fx-chun,11,0
40076285,Arian-D,2,0
4008299,aftix,10,0
4009450,mrgiles,7,0
401104,damccull,1,0
401263,macalinao,8,0
40149778,DrymarchonShaun,7,0
40209356,gabriel-doriath-dohler,20,0
40217331,lizelive,2,0
4022138,0xd3e,1,0
40228615,taha-yassine,6,0
40234257,ilkecan,31,0
402596,jnsaff,1,0
4025991,vale981,5,0
4027243,LennyPenny,3,0
40274157,thedaringdev,1,0
40290417,CompEng0001,1,0
4029937,Steinhagen,89,0
4030336,lpchaim,4,0
403152,davidwilemski,3,0
40316600,FabianGD,12,0
40316768,takov751,2,0
40318410,artur-sannikov,3,0
40319682,TheFoon,2,0
4032,krav,4,0
40352765,yoctocell,5,0
40353739,B1-Rabjerg,2,0
4035835,iwanb,11,0
4037377,DanNixon,20,0
40374938,eduhoribe,10,0
40412303,Bohreromir,4,0
40431572,squedd,1,0
4044033,tsowell,4,0
40449,angerman,14,0
404665,hoh,19,0
40476330,brokenpip3,11,0
40492846,lzcunt,35,0
405105,fooker,12,0
40533251,Rishabh5321,8,0
40547702,konst-aa,9,0
40566146,j-brn,9,0
4056630,pks-t,46,0
40620903,figsoda,3100,3571
40631,zaphar,1,0
40638719,tobifroe,4,0
4065244,nbdd0121,31,0
40663462,SuperSamus,205,0
406946,progval,5,0
40716069,vdot0x23,8,0
40720523,MangoIV,26,0
4072364,erplsf,2,0
40729975,ungeskriptet,3,0
40754203,BohdanQQ,2,0
40758597,ElXreno,15,0
4077106,Ferdi265,12,0
40775676,mkenigs,2882,1
4079184,TGRCdev,1,0
40795431,satoqz,3,0
40796807,uchars,1,0
40807862,orivej-nixos,0,38
40809,andreiz,1,0
40858122,developomp,4,0
40905037,eihqnh,14,0
409226,tdeebswihart,1,0
4098453,tadeokondrak,3,0
40996949,feschber,2,0
410028,bergkvist,8,0
41011289,shimunn,4,0
41012641,KaylorBen,2,0
4102525,Coloquinte,1,0
410488,rgueldem,1,0
41050170,wenxuanjun,1,0
4107291,svniemeijer,1,0
41077433,romner-set,2,0
4109762,tollb,3,0
4110173,snoord,1,0
41126,MasseR,2,0
41129,impl,27,0
4113027,yesbox,3,0
411447,Ekleog,25,42
41154684,nokazn,3,0
411978,takeda,5,0
4123047,ilyagr,2,0
412508,mstone,8,0
412749,vog,12,0
412797,lelit,1,0
41301536,kuflierl,19,0
41305372,yechielw,20,0
41307817,7FM,5,0
413330,bubuntux,4,0
4140247,luzpaz,1,0
4141584,maxux,1,0
41439127,thshafi170,5,0
41458459,yzx9,93,0
4146758,bohushvitali,2,0
41474169,KamilBaczkowski,1,0
414850,vholer,1,0
4148534,SrTobi,1,0
41522204,hexchen,27,0
4152680,mourogurt,1,0
41551785,Yeshey,1,0
41579596,JulesdeCube,1,0
4158274,leenaars,2,0
416215,quyse,6,0
4162215,croissong,6,0
4163632,ryoku-cha,1,0
4167946,EBADBEEF,2,0
41747605,Defelo,430,247
41765106,chakibchemso,1,0
417666,amazari,1,0
41772157,DictXiong,3,0
41773768,TimEnglart,1,0
41776735,therainisme,1,0
417981,cpcloud,325,0
418227,eonpatapon,5,0
4183876,tcmal,13,0
41838844,Yarny0,266,0
4183969,Aegyo,1,0
41904684,WantenMN,2,0
41924494,IvarWithoutBones,133,156
4195919,jacereda,4,0
419631,nxg,1,0
41967813,karb94,2,0
4196789,remexre,13,0
41974830,JonJFineman,1,0
41977,joachifm,0,5
42001129,EmmChriss,1,0
42005990,tholoo,2,0
4201956,pongo1231,15,0
4207017,modulitos,1,0
42080,ChrisChinchilla,1,0
42082156,beezow,1,0
42093235,ign0tus,2,0
420942,cameronraysmith,4,0
42098470,Zaedus,4,0
42102822,dingdang66686,1,0
42114389,JerrySM64,86,0
42128690,jolheiser,3,0
42138003,asjur,5,0
42138011,adrianrosen,1,0
42141705,vhsconnect,1,0
42143810,StarryReverie,11,0
42151227,Chaostheorie,4,0
42176,pkern,13,0
4218822,djds,23,0
42201,prusnak,457,938
42209822,Aleksanaa,600,4825
42211220,nanophilip,4,0
42215704,MoritzBoehme,43,0
42220376,chvp,223,0
42227195,savtrip,1,0
42235952,chai-yuan,2,0
422412,kampka,13,0
42246742,DavHau,80,0
42266017,m1dugh,7,0
42278215,skittishdev,1,0
4228250,JanLikar,5,0
42300264,wishfort36,2,0
42319948,nathannaveen,1,0
42322511,noisersup,23,0
42325132,intergrav,2,0
423758,nwg,2,0
42386710,Patrick-Poitras,3,0
4238928,liberodark,214,0
42416805,hatch01,41,0
42433779,rgrunbla,4,0
4243401,racciari,1,0
4246921,cideM,7,0
42485998,CrackTC,4,0
424946,earldouglas,5,0
425024,pcc,7,0
42533,j-baker,5,0
42545625,maaslalani,9,0
42556441,kognise,2,0
42557632,Mo0nbase,2,0
425739,jeremypenner,1,0
42593885,msagarpatel,1,0
4259949,david-r-cox,5,0
42619,rick68,1,0
4262067,HenkKalkwater,1,0
426541,Azd325,21,0
4268373,0xfalafel,1,0
42700650,zeronobody0,1,0
427123,just1602,5,0
42720120,Jappie3,7,0
42723244,vasilykuzmin,2,0
42757207,atar13,2,0
42770726,wrvsrx,43,0
427825,haraldh,2,0
427866,matthiasbeyer,650,1294
427872,4z3,10,0
428026,liclac,20,0
428074,YorikSar,42,0
42812654,WGUNDERWOOD,6,0
4282439,phryneas,9,0
4282778,otti0815,3,0
42827807,YSawc,3,0
42873573,Deric-W,3,0
42881386,illfygli,3,0
42888162,networkException,217,0
42908293,AlexNabokikh,6,0
42918074,mjmar01,1,0
42933,thefloweringash,27,1
42937668,AndreasZacchi,1,0
42943030,siphc,3,0
4294434,TethysSvensson,2,0
42947828,caldetas,1,0
4296804,afranchuk,1,0
42972338,shombando,1,0
42973196,HelgeGehring,2,0
42977,msimberg,1,0
42993892,octvs,11,0
4300747,JoshuaFern,7,0
43019162,StarrFox,3,0
4303099,danielmain,1,0
4303706,plabadens,2,0
4304602,ohlus,1,0
43064781,CoelacanthusHex,1,0
43076169,sheldonneuberger-sc,4,0
43088426,mihnea-s,3,0
43097806,magistau,17,0
43111068,CaptainJawZ,22,0
4312379,julian1,1,0
4313010,thornycrackers,23,0
4313548,bengsparks,173,0
43136984,Svenum,16,0
431708,aisamu,1,0
43172581,riotbib,10,0
43210583,WeetHet,13,0
43215593,kilesduli,2,0
4322055,tilpner,12,0
43234674,Pylgos,3,0
4323933,ncfavier,904,360
432489,execat,1,0
43252360,nyadiia,4,0
4325700,kjeremy,45,0
43272356,JacklineYim,2,0
43275254,laalsaas,54,0
43277609,K0-RR,1,0
43315,wjlroe,1,0
43315617,nilathedragon,4,0
43315801,Kharacternyk,1,0
43320117,8-bit-fox,1,0
43342441,uimataso,3,0
4335298,mannp,1,0
43357387,wesnel,3,0
4340859,stianlagstad,1,0
434254,pborzenkov,33,0
43425812,hamirmahal,1,0
4346137,SquidDev,1,0
43464534,suruaku,1,0
43472218,GetPsyched,57,1
4347318,DaVinci42,2,0
43483037,ardubev16,2,0
43488453,momeemt,92,0
434942,Dessix,3,0
43496155,RafaelMuijsert,1,0
435070,caplod,1,0
43527286,sengir,1,0
435534,MatthieuBarthel,9,0
43563019,ojsef39,2,0
43564,claes,4,0
435815,mnaser,2,0
43586524,dasnessie,1,0
43587167,nekitdev,2,0
43591752,ttrssreal,6,0
43645405,frantisekhanzlikbl,1,0
43654377,ToasterUwU,7,0
43654815,istudyatuni,8,0
4366274,wernerb,1,0
4368,griff,2,0
4368690,NikolaMandic,2,0
436889,hojerst,1,0
43693810,zaporter,1,0
43700905,joshuachp,1,0
437018,davidstritzl,2,0
43719748,nezia1,8,0
43755002,psydvl,17,0
43775161,charyan,1,0
4378377,mdevlamynck,2,0
437852,leonschoorl,2,0
43807659,Liamolucko,20,0
4380777,bmwalters,2,0
43814157,mrnossiom,4,0
43830312,jmir1,4,0
43834023,hexop,7,0
43851243,fee1-dead,12,0
43853194,Math-42,4,0
43863,philiptaron,685,830
438648,pwaller,36,0
43881370,pcpthm,1,0
43883450,sbancuz,1,0
438976,hamburger1984,15,0
43898591,jz8132543,1,0
43925055,p3psi-boo,2,0
4392850,rsynnest,4,0
43956417,cmovcc,1,0
43958476,anriha,2,0
4397637,charlesbaynham,2,0
43995067,HollowMan6,11,0
43997408,H3cth0r,2,0
44003480,katsu-chan,4,0
44007607,iwei20,1,0
4401220,illegalprime,1,0
44014925,rexxDigital,3,0
44021564,gounselor,2,0
44043764,hpfr,6,0
44045911,kidonng,29,0
4405107,ovlach,3,0
44064051,ShamrockLee,530,44
4411912,tesujimath,3,0
4413336,Continous,3,0
44145468,refroni,0,5
44153531,vdbe,1,0
441646,giodamelio,3,0
44174,arsfeld,1,0
4423262,vs49688,105,0
44233177,emneo-dev,4,0
44237969,Samuel-Martineau,4,0
44244245,yshym,8,0
44255157,LudovicoPiero,92,0
442623,benpye,3,0
44271441,sintemal,1,0
4436129,multivac61,6,0
44368,blakesmith,14,0
44369985,cedric84,1,0
443728,clefru,3,0
44374434,FlafyDev,22,0
44377258,HeitorAugustoLN,311,0
443978,gvolpe,11,0
44400303,thefossguy,88,0
44449514,ArtixBTW,4,0
44469426,zoedsoupe,24,0
44469719,Lurkki14,21,0
44487399,tkiat,1,0
4450716,kohrar,2,0
44515009,ezrizhu,5,0
44548936,rkochar,3,0
44561540,Morxemplum,4,0
4458,ivan,60,0
44589151,frozolotl,1,0
44596866,FlyingStitchman,1,0
44636701,MayNiklas,39,0
44636793,lgoette,1,0
44656,samueltardieu,68,0
44714756,SDAChess,2,0
4472301,danielunderwood,3,0
44725111,surfaceflinger,121,0
44733683,CelestialCrafter,1,0
44800775,loongson-zn,1,0
448169,B4dM4n,43,0
4483093,hadriencaron,2,0
4483423,ryanrasti,1,0
44840644,Feyorsh,30,0
44849223,mikitsu,3,0
44864658,danjujan,3,0
44864956,KAction,151,0
44871469,airwoodix,2,0
4490283,diadatp,3,0
44919636,dko1905,1,0
44926,JaviMerino,9,0
44938471,famfo,7,0
449463,exi,6,0
44947946,khrj,3,0
4495750,Gaelan,4,0
44965145,0x61nas,15,0
44983869,amsam0,4,0
44985457,maxslarsson,1,0
4500779,brrrocking,1,0
4501517,Korriee,1,0
450276,NickHu,31,47
45028928,tmillr,1,0
45041772,cything,51,0
45084216,jacobkoziej,6,0
450885,zaninime,9,0
45097990,RemcoSchrijver,3,0
45104896,alexandru0-dev,4,0
45109448,ipvych,4,0
45111726,urioTV,1,0
45126464,KeyZox71,3,0
45135096,Konecho,1,0
45136864,danjl1100,1,0
45141270,RaySlash,5,0
45143,meatballhat,2,0
45147327,warbacon,1,0
45161987,dylan-gonzalez,2,0
45168934,lbpdt,4,0
45176912,alternateved,7,0
45179933,ajaxbits,15,0
451835,kirelagin,8,0
45184892,bitbloxhub,1,0
45185420,vdovhanych,1,0
4519234,davegallant,5,0
452,yrashk,1,0
4521138,arximboldi,3,0
45225562,ImLynxie,2,0
4522995,sielicki,21,0
45253749,yliceee,4,0
4526429,chisui,4,0
452652,deepfire,3,0
45266795,stefanboca,5,0
45268815,ElrohirGT,2,0
45269106,Commander07,1,0
45274424,cottand,37,0
45292658,bratorange,2,0
4530687,dansbandit,21,0
4532398,gregod,5,0
4532582,Naxdy,33,0
45384812,koluacik,1,0
45407,stig,7,0
4542907,stackptr,2,0
45454460,Gau-thier,2,0
454605,hacklschorsch,4,0
45477585,sinrohit,4,0
45490,ScatteredRay,2,0
454972,BBBSnowball,2,0
455116,mehmooda,3,0
45526311,TheTaoOfSu,4,0
45527309,Enderchief,4,0
4555064,guylamar2006,192,0
45564436,IncredibleLaser,5,0
4556652,classic-ally,1,0
455666,benoitlouy,2,0
45567423,interdependence,6,0
45591621,krloer,2,0
45598,jb55,4,0
45609798,code-asher,4,0
45617594,polynomialspace,4,0
4566591,caperren,2,0
45698918,nonetrix,1,0
4572429,jakecleary,3,0
45727,Grumbel,2,0
45735,steshaw,1,0
45737139,nixbitcoin,23,0
45740526,jmbaur,237,0
457628,jezcope,4,0
45763064,Rot127,2,0
4576666,elizagamedev,9,0
45770,mnacamura,2,0
45771313,jn-sena,2,0
45774850,foundationkitty,7,0
4579165,PyroLagus,3,0
4580065,jcarrag,4,0
4580157,pathob,8,0
45801817,slashformotion,3,0
45811,Baughn,2,0
45827800,queer-bird,2,0
45830815,OriginalPato,1,0
45831883,BhasherBEL,6,0
45833444,nomadic-stare,14,0
45835846,Pandapip1,207,0
4586410,raindev,3,0
4587373,mitchmindtree,17,0
458783,martingms,1,0
45904911,reidlabwastaken,1,0
45905717,mktip,2,0
45952970,repparw,2,0
459923,bcardiff,2,0
4599384,jdbaldry,3,0
45996170,griffi-gh,13,0
46002059,shad0wcrawl3r,3,0
46034439,m00wl,2,0
46041665,luhuaei,5,0
4604331,debugloop,2,0
460469,ivmai,4,0
4605303,ithinuel,1,0
46079709,tars0x9752,1,0
46082330,thefeiter,1,0
46095076,floyza,1,0
4611077,jraygauthier,20,0
46131185,Charterino,1,0
46131429,gunbux,6,0
46135661,HolyParzival,4,0
46138807,Lord-Valen,34,0
46189100,karaolidis,1,0
46193371,hellodword,27,0
461970,etu,60,246
46218596,rayanpiro,1,0
4622652,pjrm,1,0
4623,meeech,1,0
46249765,quantum9Innovation,1,0
46252273,stiglers-eponym,8,0
46269759,brano543,1,0
462791,ethulhu,1,0
46284538,mwdomino,2,0
46294732,SharzyL,34,0
46302524,kai-tub,19,0
46303707,clkamp,9,0
46305192,NexVeridian,2,0
46307646,amyipdev,4,0
4632247,dtzitzon,1,0
4633229,robert-elles,5,0
46386452,jwijenbergh,10,0
463907,mokrinsky,2,0
464625,kiike,44,0
46464602,3JlOy-PYCCKUi,34,0
464659,jimmidyson,1,0
46468162,subterfugue,4,0
46470475,aileot,6,0
4647221,GRBurst,13,0
464913,AleXoundOS,12,0
46501008,Xaver106,5,0
46527539,LostAttractor,61,0
4652857,hetraeus,1,0
465303,delan,9,0
46538610,Faustrox,1,0
46540468,super-continent,0,0
46564751,norpie,1,0
4656860,gravndal,17,0
46576658,karolinschlegel,2,0
46590321,xrelkd,187,0
4659562,steinybot,4,0
46624152,DSeeLP,15,0
4662691,mzabani,2,0
466378,straight-shoota,2,0
46654987,SpringerJack,2,0
466723,dnr,4,0
46672819,mofrim,9,0
46689793,erooke,2,0
46719614,patrickaldis,1,0
4672967,steinuil,5,0
467450,rksm,3,0
46747123,FantasqueX,2,0
4679721,arcz,32,0
46805277,oldaccountdeadname,7,0
46814748,ms0503,1,0
46820840,jetjinser,4,0
4683721,kstrafe,2,0
46859990,bentenjamin,1,0
46896,wdavidw,1,0
46910040,apgrucza,7,0
46924944,LongerHV,7,0
46930769,borgmanJeremy,2,0
46931073,jokatzke,13,0
46938348,cherrypiejam,9,0
46965583,dhdhxji,1,0
46973479,sbatial,3,0
4701080,mutantmell,1,0
4701504,jrobinson-uk,2,0
47015416,globule655,3,0
47054801,Parrot7483,2,0
47071325,ymeister,3,0
4708337,themaxhero,6,0
47097842,oliviacrain,8,0
47099356,harry-xm,1,0
4710,ianmjones,39,0
471059,panchoh,13,0
47116171,mousedownmike,2,0
47122082,ixhbinphoenix,2,0
4717906,aither64,11,0
471835,giorgiga,16,0
47195537,tfkhdyt,2,0
47207223,sledgehammervampire,13,0
47249294,Jacavena,1,0
47278150,BeatLink,3,0
4728062,cor,5,0
472846,dramaturg,6,0
4728903,olynch,2,0
47293755,waalge,1,0
47296785,lukadev-0,1,0
47303199,NomisIV,2,0
4730485,brittonr,1,0
4730983,zhenyavinogradov,3,0
4731128,DerickEddington,3,0
47318483,nialov,10,0
47324723,ftsimas,5,0
4732807,atemp,38,0
4732885,aij,11,0
47343275,tekeri,4,0
47410251,ocfox,83,0
474217,AMDmi3,2,0
47431204,sebastianblunt,9,0
47434700,moinessim,2,0
47436522,deliciouslytyped,2,0
47456195,hexclover,10,0
47458,knuton,1,0
47480384,kamadorueda,38,0
474937,NasaGeek,2,0
47499684,uncenter,68,0
47510820,n-cc,1,0
47517,comex,1,0
47517341,RudiOnTheAir,5,0
47527857,msbence,2,0
4753752,guttermonk,2,0
4754114,kili-ilo,1,0
47546452,Eason0210,1,0
47574893,niklasmohrin,2,0
47575252,Spider1x0,2,0
47582,SamirTalwar,6,0
47600778,binarydigitz01,5,0
47603387,xrtxn,2,0
476060,mcnesium,6,0
4761135,ThinkChaos,19,0
476346,imincik,297,217
4763746,brhoades,3,0
47645665,lucasnethaj,2,0
47661139,clushie,1,0
47667941,daylinmorgan,20,0
4771588,Red-Teapot,1,0
47721040,0nyr,2,0
4772216,craigfurman,3,0
47749563,L3Nya,1,0
47758554,charludo,6,0
47760695,jgarte,2,0
477742,davidnuon,17,14
4779365,VuiMuich,33,0
47798787,Supermarcel10,7,0
47803046,yuri-potatoq,3,0
478237,waldyrious,3,0
47835714,Nintron27,2,0
478606,Ptival,1,0
47867303,tri-ler,20,0
47905926,toyboot4e,2,0
47924309,b3nj5m1n,1,0
47931961,nash-pillai,1,0
4793477,Luabee,2,0
479389,yurkobb,5,0
47952043,noghartt,1,0
47955980,OulipianSummer,8,0
47956850,nikita-skakun,1,0
4795900,iteratee,1,0
47987757,svistoi,1,0
47993,benlemasurier,2,0
4802686,oxgen1,1,0
480330,Cloudef,6,0
4804,ryantm,65,948
4805746,seppeljordan,11,0
48105979,CaitlinDavitt,2,0
48135649,Noratrieb,2,0
48138387,liperium,1,0
48140117,wizardwatch,1,0
48153666,MunsMan,1,0
48156391,TudbuT,11,0
48158,gkelly,1,0
48162143,gui-baeta,1,0
48164786,Luis-Licea,4,0
48209000,tljuniper,14,0
48213068,epireyn,3,0
48236,cresh,2,0
48245318,MarkoMin,2,0
48252573,Schmiddiii,1,0
48284424,vtourneur,1,0
48298909,tuncbkose,1,0
483060,yonran,3,0
48325941,Dawoox,2,0
4833621,opl-,3,0
483465,wykurz,7,0
4834804,flohessling,1,0
48356730,MajFontana,2,0
48366877,jzbor,3,0
483735,troydm,3,0
48378098,deemp,6,0
4839878,polyfloyd,16,0
4840017,neobrain,3,0
48406064,mrtnvgr,12,0
484066,muggenhor,5,0
48443038,wangxiaoerYah,2,0
48474670,robbevp,11,0
48491,eliasp,5,0
4850908,Mephistophiles,6,0
48514138,TelepathicWalrus,1,0
48526917,jblsp,1,0
48545987,kylechui,1,0
48548569,dmivankov,9,0
48599454,flokl,1,0
48614497,robintown,13,0
486199,c00w,23,0
48645439,pilz0,8,0
48666,strager,30,0
486682,dpwiz,1,0
487050,shlevy,85,52
487373,nigelgbanks,3,0
48751572,GreyStinger,2,0
48802534,schuelermine,77,0
48811365,antholeole,3,0
48838244,mislavzanic,8,0
48839377,discapes,1,0
4884946,ahoneybun,46,0
48864431,RocketMaDev,4,0
48872998,getchoo,908,494
488734,puckipedia,4,0
48931512,ImSapphire,15,0
48954742,MathewHDYT,2,0
48970112,MichaelPachec0,2,0
49000471,74k1,1,0
4905319,Hayajiro,1,0
49067249,NotEvenANeko,1,0
4908217,paholg,1,0
49095435,imsuck,2,0
4919881,widlarizer,2,0
49202382,rayhem,3,0
49213,keirlawson,3,0
49221999,tautologicc,2,0
49227,addict3d,6,2
4923335,aqrln,25,0
49234790,horscchtey,1,0
49257026,different-name,3,0
4927883,seirl,19,0
492793,nitsky,4,0
49280242,TakodaS,1,0
49288125,br337,2,0
49288593,asamonik,3,0
4929861,mfrw,187,0
49302467,Lenivaya,10,0
49335802,nagymathev,2,0
493438,gileri,18,0
493463,mrkline,7,0
49368953,Weathercold,19,0
493849,avanderbergh,1,0
49398,danieldk,26,5
4939947,eigengrau,23,0
494012,kevincox,63,141
4940383,baronleonardo,5,0
49443421,SrEstegosaurio,2,0
49511278,jaredmontoya,29,0
49513131,LordGrimmauld,427,0
4951333,imlonghao,9,0
4951663,devusb,155,0
4952044,ludat,4,0
4953069,DrSensor,2,0
495429,caugner,2,0
4956158,dermetfan,15,0
4956416,ekarayel,1,0
4957015,d4rkstar,3,0
4958190,rushmorem,2,0
4958541,Istvan91,1,0
4959802,blogle,1,0
49609151,ALEX11BR,7,0
4961280,alaviss,5,0
496233,ostrolucky,9,0
496447,roberth,2031,1222
49660929,SailorSnoW,2,0
4969294,LouisDK1,1,0
49711232,ShyAssassin,10,0
4971975,dasJ,531,479
49727155,katexochen,909,347
4977063,ChlorideCull,6,0
49783909,andreoss,1,0
49784526,bodby,1,0
49811314,ja1den,6,0
4983935,Sciencentistguy,17,0
49844593,skovati,2,0
498465,gaelreyrol,118,0
49863538,danielgafni,1,0
49885246,iv-nn,4,0
49885263,knotapun,1,0
498906,carlossless,41,0
499,judofyr,1,0
4990,pilif,1,0
49906709,offsetcyan,6,0
4991612,deftdawg,10,0
49921473,locnide,7,0
4992400,ThyMYthOS,3,0
49928332,cofob,1,0
49935860,henrirosten,27,0
49951907,Kiyotoko,2,0
49961859,paveloom,189,0
49963580,jnetod,2,0
49982580,alex-fu27,1,0
4998544,hur,1,0
50000936,yzhou216,3,0
5000261,wladmis,2,0
50034950,aberter0x3f,2,0
50051176,danielrolls,12,0
500703,retrry,2,0
5007494,juliusrickert,8,0
5007613,nasyxx,1,0
50085568,nalves599,3,0
50095635,JohnRTitor,496,1635
500963,cbleslie,2,0
50108258,kwaa,8,0
5011912,cdunster,1,0
50134239,cybardev,4,0
50145141,CodeLongAndProsper90,3,0
50166980,slotThe,19,0
50187,galderz,2,0
5019902,tani,1,0
50209,Antiarchitect,7,0
50211158,azazak123,2,0
5023871,itz-Jana,3,0
50240805,SymphonySimper,1,0
50248166,Milo123459,2,0
50264672,adamjhf,15,0
5026551,foltik,1,0
502805,Maxdamantus,1,0
50286,league,2,0
502905,pkulak,4,0
50316549,aca,1,0
5033630,ItsBasi,1,0
50352631,michaelvanstraten,10,0
5038129,inv3rse,1,0
503952,fusion44,1,0
50398876,hsjobeki,263,37
50401154,simoneruffini,5,0
5040694,feijoas,2,0
5041481,PierreBeucher,2,0
50424412,Myzel394,2,0
5046562,MattSturgeon,105,0
5047052,nwhirschfeld,2,0
5047140,multun,2,0
5049120,rockofox,6,0
50497128,ryze312,7,0
5049892,Brawl345,4,0
50499906,DerRockWolf,17,0
505,mkhl,1,0
50515369,25huizengek1,5,0
50516935,lordkekz,1,0
50517631,philipwilk,25,0
50531499,delafthi,83,0
5053729,Algram,3,0
50560955,ners,71,0
50576978,Gobidev,2,0
50599445,nasrally,1,0
50635122,judgeNotFound,5,0
50642148,teknolog1k,1,0
5064947,laaksonel,1,0
50653293,mksafavi,32,0
50653464,samos667,3,0
506953,ruuda,27,0
50728668,liji-canva,1,0
50732964,dev-null-undefined,11,0
50750875,pkharvey,5,0
50754358,lxwntr,6,0
5075747,CodedNil,1,0
50787361,jackyliu16,25,0
50797868,maolonglong,2,0
5079957,emmertex,1,0
50824690,SandaruKasa,5,0
50828764,DChalcraft,2,0
508402,lytedev,4,0
50843046,TornaxO7,13,0
50848762,positiveEV,4,0
50854,edef1c,25,10
50854675,NelsonJeppesen,6,0
50879,sshine,1,0
5091497,dweee,1,0
50936,kamalmarhubi,1,0
50942055,frenetic00,2,0
50942480,omega-800,2,0
50964650,elythh,1,0
5097668,wfranzini,3,0
509966,kusold,4,0
5100238,praduca,3,0
5100646,kfiz,9,0
510202,immae,2,0
51020570,lxnn,2,0
51028009,john-rodewald,12,2
51034487,nullcubee,23,0
5104601,schnusch,66,0
51048565,bornav,1,0
51050533,Xiloe,3,0
510553,c0deaddict,9,0
51059484,cageyv,2,0
5106594,phozzy,3,0
5106867,JinxCappa,1,0
51075975,quiode,2,0
51108272,aeldidi,1,0
5111464,tyxieblub,3,0
51152395,fredrikr79,3,0
511549,socksy,1,0
51162078,IceDBorn,4,0
51170829,Limosine,6,0
51197853,souxd,4,0
5120487,mgttlinger,19,0
5121426,xzfc,28,0
51231053,CactiChameleon9,2,0
5124422,jurraca,5,0
51264,bascht,1,0
51268394,veselyn,19,0
51302504,ehedges03,1,0
51317171,peigongdsd,11,0
51333711,jmath3912,1,0
51334444,akshatagarwl,14,0
5134584,andrewhamon,5,0
513642,ArashPartow,1,0
5139265,laMudri,1,0
51440893,dtomvan,157,0
514554,josvazg,2,0
5147021,movefasta,1,0
51489,polygon,15,0
5149377,AmineChikhaoui,4,0
51510,jaysonsantos,1,0
5155100,utkarshgupta137,8,0
51554341,ssouthcity,3,0
5155857,henkkuli,1,0
5158472,johnPertoft,1,0
5160954,mirkolenz,7,0
5161785,eu90h,2,0
516527,lluchs,16,0
516706,marienz,2,0
51676322,zzywysm,1,0
5168912,ToyVo,2,0
51725284,O8888,5,0
51770769,Mistyttm,3,0
5185341,willcohen,149,15
51858957,Invariance-NaN,1,0
51861722,NateWright,1,0
5188977,kenranunderscore,19,0
5190539,hadilq,32,0
5193600,AtkinsChang,3,0
51956016,jamesreprise,2,0
51969817,servalcatty,1,0
5198058,fernsehmuell,6,0
51992962,Demine0,3,0
52001167,augustebaum,12,0
52012721,toh995,1,0
52030119,peterwaller-arm,1,0
5203115,blacksd,1,0
5204368,a3f,2,0
52052910,iivusly,17,0
52086525,warmdarksea,2,0
5209395,MartinLoeper,5,0
52106,askielboe,1,0
52108954,mk3z,10,0
5212453,Coda-Coda,6,0
521306,robgssp,4,0
52142054,Xyz00777,1,0
5215874,Chobbes,1,0
52169276,corite,2,0
52174714,wunderbrick,1,0
522123,jsravn,1,0
5223708,javbit,2,0
52244067,stanpapa,1,0
5224459,gungun974,1,0
522465,jcdickinson,4,0
5225017,sky1e,3,0
5225653,isker,9,0
52263558,Redlonghead,2,0
52276064,figboy9,12,0
5228243,Waelwindows,8,0
52284127,SpiritLooper,10,0
5228892,lorenz,41,0
